Age,d18O
1863,9.07
1863,9.07
1863,9.55
1863,9.55
1863,3
1863,3
1863,4.1
1863,4.1
1863,8.69
1863,4.2244
1864,7.41
1864,7.41
1864,8.64
1864,8.64
1864,9.01
1864,9.01
1864,7.4
1865,8.24
1865,8.24
1865,8.37
1865,8.37
1865,8.53
1865,8.53
1865,1.1
1865,1.1
1865,4.04
1865,6
1866,6.69
1866,6.69
1866,4.8
1866,4.8
1866,8.32
1866,8.32
1866,8.64
1866,8.64
1866,5.8
1866,9.29
1867,8.11
1867,8.11
1867,8.61
1867,8.61
1867.836017,4.853115974
1867.836017,4.853115974
1868,7.2
1868,7.2
1868,7.94
1868,7.94
1868,4.0019
1869,8.03
1869,8.03
1869,8.68
1869,8.68
1869,9.74
1869,9.74
1869,6.5
1869,6.5
1869,6.8
1869,6.8
1869.005691,5.953323085
1869.005691,5.953323085
1870,5.5
1870,5.5
1870,7.6
1870,7.6
1870,7.75
1870,7.75
1870,4.83
1870,6.53
1871,8.57
1871,8.57
1871.196276,7.866560823
1871.196276,7.866560823
1872,8.48
1872,8.48
1872,9.95
1872,9.95
1872,10.54
1872,10.54
1872,9.54
1872,5
1872,5.846
1873,5.87
1873,5.87
1873,3.2
1873,3.2
1873,6
1873,6
1873,6.2
1873,6.2
1873,5
1873,5
1873,7.42
1873,7.61
1873,3.7018
1873.035883,5.518455976
1873.035883,5.518455976
1873.512717,5.952699766
1873.512717,5.952699766
1874,4.6
1874,4.6
1874,7.41
1874,7.41
1874,8.5
1874,8.5
1874,8.95
1874,8.95
1874,9.17
1874,9.17
1874,9.77
1874,9.77
1874,7.4
1874,7.4
1875,7.78
1875,7.78
1875,9.13
1875,9.13
1875,9.7
1875,9.7
1875,9.76
1875,9.76
1875,6.1
1875,6.1
1875,11.3
1875,11.3
1875,5.47
1875,10.09
1876,6.46
1876,6.46
1876,6.6
1876,6.6
1876,5.77
1876.819125,9.474217985
1876.819125,9.474217985
1877,4.54
1877,4.54
1877,8.7
1877,8.7
1877.720899,6.653178121
1877.720899,6.653178121
1877.87217,4.019839026
1877.87217,4.019839026
1878,9.65
1878,9.65
1878,7
1878,7
1878,4.51
1878.413335,5.868792668
1878.413335,5.868792668
1879,6.39
1879,6.39
1879,8.03
1879,8.03
1879,3.3
1879,3.3
1879,5.8
1879,5.8
1879.112738,6.42274011
1879.112738,6.42274011
1880,5.22
1880,5.22
1880,9.21
1880,9.21
1880,9.45
1880,9.45
1880,9.67
1880,9.67
1880.050915,7.468282416
1880.050915,7.468282416
1880.350435,7.294993515
1880.350435,7.294993515
1881,8.1
1881,8.1
1881,8.43
1881,8.43
1881,8.62
1881,8.62
1881,9.72
1881,9.72
1881,9.82
1881,9.82
1881,7.6
1881,7.6
1881.562682,5.528244225
1881.562682,5.528244225
1881.837114,5.574862212
1881.837114,5.574862212
1881.927401,6.101332551
1881.927401,6.101332551
1882,4.7
1882,4.7
1882,8.39
1882,4.2557
1882.916169,5.73936946
1882.916169,5.73936946
1883,6.3
1883,6.3
1883,8
1883,8
1883,8.5
1883,8.5
1883,8.5
1883,8.5
1883,9.4
1883,9.4
1884.319696,5.024624057
1884.319696,5.024624057
1885,6.59
1885,6.59
1885,7.71
1885,7.71
1885,8.71
1885,8.71
1886,6.84
1886,6.84
1886,7.1
1886,7.1
1886,6.21
1887,7.78
1887,7.78
1887,6.1
1888,6.9
1888,6.9
1888,3.3
1888,3.3
1888.429954,3.815420948
1888.429954,3.815420948
1889,8.53
1889,8.53
1889.186584,6.911873714
1889.186584,6.911873714
1890,7.01
1890,7.01
1890,6
1890,6
1890,4.2
1890,4.2
1891,5.48
1891,5.48
1891,7.33
1891,7.33
1891,8.55
1891,8.55
1891,8.93
1891,8.93
1891,9.52
1891,9.52
1891.367952,4.517655385
1891.367952,4.517655385
1891.640574,6.412731983
1891.640574,6.412731983
1892,10.06
1892,10.06
1892.049748,6.442255957
1892.049748,6.442255957
1893,6.91
1893,6.91
1893,7.73
1893,7.73
1893,8.82
1893,8.82
1893,10.17
1894,6.48
1894,6.48
1894,4.5
1894,4.5
1894,7.6
1894,7.6
1894.035312,6.531921331
1894.035312,6.531921331
1894.265877,7.145391326
1894.265877,7.145391326
1895,5.37
1895,5.37
1895.563588,5.964367901
1895.563588,5.964367901
1895.607673,9.477339053
1895.607673,9.477339053
1896.576757,6.153300636
1896.576757,6.153300636
1897,7.03
1897,5
1897.507016,9.6568663
1897.507016,9.6568663
1898,6.77
1898,6.77
1898,8.37
1898,8.37
1898,9.01
1898,9.01
1898,6
1898.391473,6.475666975
1898.391473,6.475666975
1898.960563,6.05744348
1898.960563,6.05744348
1899,4.9
1899,4.9
1902,8.46
1902.507788,6.582262205
1902.507788,6.582262205
1903,5
1903,5
1903,9.16
1903.596736,5.752484075
1903.596736,5.752484075
1903.698194,5.659437771
1903.698194,5.659437771
1904,8.54
1904,8.54
1904,9.48
1905,9.3
1905,9.3
1906,8.05
1906,8.05
1906,6.41
1906.164958,7.946477422
1906.164958,7.946477422
1906.493533,7.380811665
1906.493533,7.380811665
1907,5.31
1907,5.31
1908,6.76
1908,6.76
1908,8.62
1908,8.62
1908,9.04
1908,9.04
1908,8.7
1908,8.7
1908,9.5
1908,9.5
1908.304522,8.201228697
1908.304522,8.201228697
1908.53067,5.183155679
1908.53067,5.183155679
1909,8.37
1909,8.37
1909,10.7
1909,10.7
1909.059233,5.752195611
1909.059233,5.752195611
1910,6.5
1910,6.5
1911,6.69
1912,4.33
1913.25596,8.457704716
1913.25596,8.457704716
1913.3,6.089623968
1913.3,6.089623968
1913.568435,4.357698708
1913.568435,4.357698708
1916,7.42
1916,7.42
1916,4.6
1916,4.6
1916,5.34
1916.726022,4.457952366
1916.726022,4.457952366
1916.882309,5.633098902
1916.882309,5.633098902
1916.926396,5.232556403
1916.926396,5.232556403
1917,6.01
1917,6.01
1917.049468,7.122745063
1917.049468,7.122745063
1918,11.6
1918,11.6
1918,9.19
1918.64635,8.198302133
1918.64635,8.198302133
1918.702609,4.844429928
1918.702609,4.844429928
1919,6.21
1919,6.21
1919,8.2
1920,6.61
1920.078643,7.001710248
1920.078643,7.001710248
1921,5.83
1921,5.83
1921,7.01
1921,7.01
1923,5
1923.470306,4.916022755
1923.470306,4.916022755
1924,9.9
1924,9.9
1924,8.57
1924.4,7.330892894
1924.4,7.330892894
1925,6.86
1925.091174,5.162994257
1925.091174,5.162994257
1926,6.5
1926,6.5
1926.057622,6.949667989
1926.057622,6.949667989
1927,8.2
1927,8.2
1927.689217,10.30644128
1927.689217,10.30644128
1928,6.1
1928,6.1
1929,7.2
1929,7.2
1929,6.47
1929,6.76
1929.875778,9.08919229
1929.875778,9.08919229
1930,5.99
1930.996468,8.425106267
1930.996468,8.425106267
1933,6.14
1933,6
1935,7
1935,7
1935.16687,5.845962365
1935.16687,5.845962365
1935.377,4.627015423
1935.377,4.627015423
1936,4.8
1936,4.8
1936,6.27
1938,5.71
1938,5.71
1938,6.05
1938,6.05
1938,6.608110972
1939,5.3
1939,5.3
1939,7.62
1939,2.78
1939,5.67
1939,6.47
1939.065037,7.893228646
1939.065037,7.893228646
1940,6.82
1940,6.82
1940,6.43
1940,7.23
1940,8.68
1940,6.751418294
1940.408663,9.087070896
1940.408663,9.087070896
1941,7.02
1941.697639,6.360970302
1941.697639,6.360970302
1942,5.27
1942,5.27
1942,4.64
1943,6.04
1944,5.72
1944,5.7772
1945,7.05
1946,4.31
1947,8.64
1947,6.17
1948,5.4
1948.028063,8.038782554
1948.028063,8.038782554
1949,6.64
1949,4.9
1950,6
1950,6
1950,7.7
1950,7.7
1950,6.03
1950.1,6.754981985
1950.1,6.754981985
1951,5.44
1951,8
1952.173975,5.549288423
1952.173975,5.549288423
1953,10.1
1953,10.1
1953.774051,9.751265989
1953.774051,9.751265989
1957,3.33
1959,6.84
1959,7.42
1959,5
1959.640329,6.970949241
1959.640329,6.970949241
1962,6.7
1963,6.582
1963.047102,6.916034227
1963.047102,6.916034227
1965,7.44
1966,14.1
1966,14.1
1966.627523,6.898950975
1966.627523,6.898950975
1967,8.64
1967,8.64
1969,6
1969.055229,12.2347396
1969.055229,12.2347396
1969.141725,7.784846174
1969.141725,7.784846174
1969.481219,9.236593858
1969.481219,9.236593858
1970.546312,5.337485023
1970.546312,5.337485023
1970.785269,7.182174074
1970.785269,7.182174074
1971,6.98
1971.1,6.93133252
1971.1,6.93133252
1973.641882,6.322715847
1973.641882,6.322715847
1974,10.96240166
1974,10.96240166
1974,3.93
1974,3.93
1974,9.01
1974,9.01
1975,9.32
1975,9.32
1976,6.1501
1977.755311,10.30404762
1977.755311,10.30404762
1978,5.58
1978,5.58
1979,4.77
1979,4.77
1979,6.8
1979.217824,7.538646253
1979.217824,7.538646253
1980,5.9033
1981,7.6
1983,6.45
1984,10.2
1985,7.2065
1985.411328,6.176968587
1985.411328,6.176968587
1986,7.653012154
1986,7.653012154
1986,6.14
1986,6.14
1986,6.2
1986,6.2
1987,4.37
1987,4.37
1988,6.95
1988,6.95
1988.209419,10.11126047
1988.209419,10.11126047
1988.588848,5.601072896
1988.588848,5.601072896
1989,6.9
1989,6.9
1989.994091,6.60350653
1989.994091,6.60350653
1990,7.6
1990,7.6
1990.476718,6.309489958
1990.476718,6.309489958
1990.723493,6.669619435
1990.723493,6.669619435
1991,5
1991,7
1993,6.9
1993,6.9
1993,5.92
1994,6.68
1994,6.68
1994.9,6.626240793
1994.9,6.626240793
1995,6
1995.535344,7.345500863
1995.535344,7.345500863
1996,7.1808
1997,6.3
1997,6.3
1997,6.9
1997.003471,8.234211069
1997.003471,8.234211069
1997.054445,8.905588761
1997.054445,8.905588761
1997.366493,7.624517769
1997.366493,7.624517769
1998,5.8
1998,5.8
1998.703938,6.364857911
1998.703938,6.364857911
1999,6.54
1999,6.54
1999,9.5
2000,5.8
2000,5.8
2000,6
2000,6
2000,5.6
2000,5.6
2001,7.7
2001,7.7
2001,7.02
2002,5.75
2002,5.75
2003.725721,4.709197839
2003.725721,4.709197839
2004,6.1
2004,6.1
2004,6.8
2004,6.8
2004,6.5
2005,6.4
2005,6.4
2005,6.4
2005,7.15
2005,10.9
2005.622292,6.825627488
2005.622292,6.825627488
2006,9.75
2006,9.75
2006,7.74
2006,7.74
2006,7.1
2006,7.1
2006,7.5
2006.376826,7.06930307
2006.376826,7.06930307
2011.112728,4.823832979
2011.112728,4.823832979
2012,6.2
2012,6.2
2012.445389,6.597443113
2012.445389,6.597443113
2012.9,9.294103452
2012.9,9.294103452
2013,6.6
2013.046427,5.614047761
2013.046427,5.614047761
2013.6,8.258433697
2013.6,8.258433697
2014,8.8
2015,5.93
2015,5.93
2015,8.97
2015,8.97
2015.2,8.386235343
2015.2,8.386235343
2016,7.66
2017.8,10.94347867
2017.8,10.94347867
2018.644984,9.710768536
2018.644984,9.710768536
2019,5.7
2019,5.7
2019,5.7
2020,7.09
2020,7.09
2020.4,10.01915716
2020.4,10.01915716
2020.939951,8.786807429
2020.939951,8.786807429
2021,5.9
2021,5.9
2021,5.9
2021,8.54
2022,7.4
2022,7.4
2022.921106,6.806335864
2022.921106,6.806335864
2023,5.7
2023,6.1
2024.939745,7.919276151
2024.939745,7.919276151
2025.5,7.594272141
2025.5,7.594272141
2026,5.21
2026,5.21
2026,6.7
2026.609351,7.007715124
2026.609351,7.007715124
2027,6.8
2028.7,8.611591536
2028.7,8.611591536
2030,5.7
2030,7.5
2031,7.6
2032,7.3
2032,7.3
2032,8.4
2032,8.4
2034,4.79
2034,8.4
2036.620269,5.96
2036.8,8.124490118
2036.8,8.124490118
2039,5.9
2039,6.78
2040.1,7.052282787
2040.1,7.052282787
2041,7.0
2041,6.27
2042,5.6
2042,5.6
2042,5.7
2042.9,6.909259686
2042.9,6.909259686
2042.906029,6.58483479
2042.906029,6.58483479
2043,6.1
2043,6.1
2043.1,6.814213143
2043.1,6.814213143
2044,3.4
2044,3.4
2044.1,11.10257749
2044.1,11.10257749
2045,8.5
2045,9.034124836
2045,9.034124836
2045,7.6
2045,9
2046,6
2046,8.195617501
2047,7.15
2047,7.15
2047.6,7.362844559
2047.6,7.362844559
2048,7.47
2048,7.47
2048,5.41
2048,5.41
2048,7.015063822
2048.7,10.40227423
2048.7,10.40227423
2050,4.69
2050,4.69
2050,8.8234
2051,7.7
2051,6.57
2051.28021,12.88448641
2051.28021,12.88448641
2051.9,11.08847548
2051.9,11.08847548
2052,7.0
2052,7.5
2052,7.52
2053,6.4
2052.7,6.683567011
2052.7,6.683567011
2054,5.1
2054,5.1
2056,6.8
2056.5,6.83817309
2056.5,6.83817309
2057,7.1
2058,15.7
2058,6.12
2058,6.12
2060,5.8
2060,5.8
2060,7.9
2060.5,8.550434061
2060.5,8.550434061
2061,9.5
2061,5.550225566
2061,5.550225566
2061,6.9
2061.6,10.49113136
2061.6,10.49113136
2061.7,8.635018041
2061.7,8.635018041
2063,5.72
2063,5.72
2063.326567,7.785617984
2063.326567,7.785617984
2064,5.7
2064,5.7
2064,4.97
2064.3,7.891425684
2064.3,7.891425684
2064.505366,6.223079143
2064.505366,6.223079143
2066,7.9
2066,7.9
2066,5.8
2066,5.9
2066,6.0
2066,6.0
2066,6.1
2066,6.7
2066.299071,7.734616657
2066.299071,7.734616657
2067,5.27
2067,5.27
2067,6.06
2067,6.06
2067,6.1
2067.2,6.239413225
2067.2,6.239413225
2068,8.1
2068,8.47
2068.329034,6.107530351
2068.329034,6.107530351
2069,6.71
2069,6.71
2069,6.6
2069.6,10.37048676
2069.6,10.37048676
2070.1,5.128565094
2070.1,5.128565094
2070.4,7.424516068
2070.4,7.424516068
2071,9.8
2071,3.31
2071,3.31
2071,5.38
2071.269857,13.38293794
2071.269857,13.38293794
2072,8.34
2072.39294,6.59788233
2072.39294,6.59788233
2073,6.8
2073,6.8
2073,6.1
2073.297376,8.484149994
2073.297376,8.484149994
2073.4,7.272247171
2073.4,7.272247171
2074,7.28
2074.4,6.547293477
2074.4,6.547293477
2075,6.6
2075,6.6
2075,6.6
2075,8.0
2075.3,8.484979219
2075.3,8.484979219
2076,7.5
2076,5.18
2077,8
2077,8
2077,6.55
2077.645943,7.60648653
2077.645943,7.60648653
2078,7.91
2078,7.91
2079,8.7
2080.05839,4.624711968
2080.05839,4.624711968
2082,5.46
2083,6.32
2083,6.32
2083,7.54
2083,7.54
2083,7.53
2084,4.8
2086,14.4
2086,14.4
2086,6.9
2086,7.66
2087,7.09
2087,7.09
2087,5.6
2087.2,7.73646418
2087.2,7.73646418
2089.049382,6.734425147
2089.049382,6.734425147
2092,6.95
2092,6.95
2092,6.0
2093,4.88
2094,5.219714785
2094,5.219714785
2095,5.6
2097,5.9
2097,5.9
2097.8,5.971020078
2097.8,5.971020078
2099,4.79
2099.3,7.706864095
2099.3,7.706864095
2099.6,11.59958887
2099.6,11.59958887
2100,7.8
2100,7.8
2100,5.35
2100,5.35
2100,5.61
2100,5.61
2100,6.05
2100,6.05
2100,6.1
2100,6.1
2100,6.11
2100,6.11
2100,6.17
2100,6.17
2100,6.18
2100,6.18
2100,7.27
2100,7.27
2100.619472,6.656071077
2100.619472,6.656071077
2103,9
2103.3,6.611653514
2103.3,6.611653514
2104,8.7
2104.1,6.951466347
2104.1,6.951466347
2105.9,9.640199542
2105.9,9.640199542
2107,6.484467689
2107,6.484467689
2108,9.5
2107.8,7.326966402
2107.8,7.326966402
2110,5.7
2111,6.17
2111,6.17
2112.555506,7.96
2115,5.34
2115,5.34
2115,6.245598372
2115.852098,4.47
2116.535266,6.079961766
2116.535266,6.079961766
2118,8.083591265
2118,8.083591265
2118.3,6.461985929
2118.3,6.461985929
2120,9.9
2120.6,8.725178798
2120.6,8.725178798
2120.718769,5.913143057
2120.718769,5.913143057
2121.9,7.16449754
2121.9,7.16449754
2125.14816,7.43
2125.840934,5.839598723
2125.840934,5.839598723
2126,6
2127,8.050342128
2128.229751,5.10744463
2128.229751,5.10744463
2128.754768,5.849274442
2128.754768,5.849274442
2130,9.5
2130.2,7.222485759
2130.2,7.222485759
2131.2,8.521529981
2131.2,8.521529981
2131.282774,5.452452212
2131.282774,5.452452212
2131.456424,5.459958308
2131.456424,5.459958308
2131.662816,5.369678905
2131.662816,5.369678905
2131.8,6.768707319
2131.8,6.768707319
2133.808952,5.809990218
2133.808952,5.809990218
2134,6
2134,6
2135,2.1
2135,4.6
2136.5,8.35948783
2136.5,8.35948783
2137.571841,5.505995691
2137.571841,5.505995691
2137.8569,5.192020188
2137.8569,5.192020188
2138,3.84
2138,3.84
2138,6.2116
2138.8,6.191491002
2138.8,6.191491002
2139.484238,5.382895731
2139.484238,5.382895731
2141,5.6
2141.046675,5.46176117
2141.046675,5.46176117
2142,7.82
2142,7.82
2142.459703,5.349868912
2142.459703,5.349868912
2142.891044,5.180009458
2142.891044,5.180009458
2142.985564,5.393199919
2142.985564,5.393199919
2143,9.12
2143,9.12
2144,10.1
2144,10.1
2144.04968,5.760603989
2144.04968,5.760603989
2144.198034,4.969321233
2144.198034,4.969321233
2145,5.378055153
2145,5.378055153
2146.478534,5.344364442
2146.478534,5.344364442
2146.51854,6.49977734
2146.51854,6.49977734
2147,7.8
2147,7.8
2147.354834,5.465462777
2147.354834,5.465462777
2148,5.6
2148,5.6
2148,7.16
2148.4,8.151702318
2148.4,8.151702318
2148.8,5.487305599
2148.8,5.487305599
2149.39867,5.409714673
2149.39867,5.409714673
2149.712316,5.331144479
2149.712316,5.331144479
2150,7.2
2150,7.2
2151.471362,5.602380847
2151.471362,5.602380847
2151.7,6.017794336
2151.7,6.017794336
2152,6.9
2152,7.6
2152.6,7.860415692
2152.6,7.860415692
2152.959025,5.208253917
2152.959025,5.208253917
2153,6.4
2153,6.4
2153,7.7
2153,7.7
2154.801549,5.529514789
2154.801549,5.529514789
2155,5.9
2155,5.9
2155,6.4
2156,5.6
2156,5.6
2158.794517,5.137471455
2158.794517,5.137471455
2159,7.3
2159,7.3
2159,6.15
2159,6.15
2159.463016,5.391402639
2159.463016,5.391402639
2159.7,4.106318861
2159.7,4.106318861
2160,7
2160,7
2160,7
2160,7.4
2160,7.4
2160,7.4
2161.566491,5.910824422
2161.566491,5.910824422
2162,5.74
2162,4.4033
2163,7.09
2163,7.09
2163,7.8
2163,7.8
2163,8.8
2164.5,6.439189589
2164.5,6.439189589
2165.9,7.894881792
2165.9,7.894881792
2166,6.4
2168,7.0
2169.7,8.731935741
2169.7,8.731935741
2171,7.5
2171,7.5
2171.4,8.175044389
2171.4,8.175044389
2171.6,6.414703489
2171.6,6.414703489
2172.4,6.90014937
2172.4,6.90014937
2173,8.0
2173,7.53
2173.5,6.452674116
2173.5,6.452674116
2174,6
2175.1,6.930753416
2175.1,6.930753416
2175.7,5.266594089
2175.7,5.266594089
2175.8,7.720760555
2175.8,7.720760555
2176.2,6.172021907
2176.2,6.172021907
2177,5.316228879
2177,5.316228879
2178.6,5.845680306
2178.6,5.845680306
2180,6.71
2181,8.7
2182,9.2
2183,8.1
2183.1,6.134576538
2183.1,6.134576538
2183.6,6.790305978
2183.6,6.790305978
2184,6.2
2184,5.98
2185.4,5.743074836
2185.4,5.743074836
2186.505314,3.29
2187,7.6
2187.010911,6.409068168
2187.010911,6.409068168
2188,10.4
2189,4.7
2192,6.9
2192,6.9
2195,5.15
2195,5.15
2195,4.6
2195.2,6.131358021
2195.2,6.131358021
2196,3.0
2196,3.2
2196,5.9
2197,7.7
2197,7.7
2197,7.7
2199.638041,7.98
2200,5.02
2200,5.02
2200,5.11
2200,5.11
2200,5.17
2200,5.17
2200,5.56
2200,5.56
2200,6.4
2200,6.4
2201,5.914044148
2202,5.4
2202,5.4
2202.779208,5.151356028
2202.779208,5.151356028
2203,3.8
2203,3.8
2204,8.4
2209,6.8
2209.5,4.276236567
2209.5,4.276236567
2210,11.6
2210,11.7
2210,11.8
2210,12.0
2210,12.1
2212,7.9
2213,9.0
2213,5.3
2213,5.3
2213,5.3
2216,6.7
2218,6.7
2218,8.4
2219,7.4
2222,7.032544168
2222,7.032544168
2222,7.603272972
2222.8,10.36288472
2222.8,10.36288472
2223,7.02
2223,7.02
2223,8.1
2223,9.1
2230,4.35
2230,4.35
2230,3.85
2231,7.6
2232,8.5
2232,10.2
2233.6,6.179349077
2233.6,6.179349077
2234,4.9
2234,7.7
2234,8.5
2235,6.99
2236,7.0
2237,7.4
2238.5,6.862715058
2238.5,6.862715058
2239,8.6
2239,4.57
2242,7.8225
2243,9.6
2244,6.3
2244,6.3
2244,6.3
2244,4.8
2245,8.5
2245,9.1
2247,8.7
2247,8.3
2248,8.0
2249,8.4
2249,5.74
2250,8.1
2250,6.54
2251,5.99
2251,5.99
2251,7.5
2252,6.0
2252,8.6
2254,8.3
2254,8.5
2255,5.6
2255,5.6
2255,5.6
2257,7.9
2257,8.7
2259,7.9
2259,8.1
2260,6.42
2261,8
2261,8
2261,6.9
2262,8.7
2263,5.85
2263,9.0
2263,7.495726365
2263,8.7
2264,2.28
2267,9.3
2267,5.14
2268,8.4
2268,8.5
2268.715077,6.429644885
2268.715077,6.429644885
2270,7.3
2271,8.8
2274,7.3
2275,6.151554725
2275,6.151554725
2279,8.9
2279,6.83
2280,7.7
2282,6.639591321
2284,7.7
2284,8.7
2285,7.3
2287,5.5
2287.746058,6.28
2289,7.8
2289,7.8
2289,7.8
2289,6.6
2290,5.82
2293,9.9
2293,7.7
2294,2.76
2294,4.03
2295,6.37
2295,7.6
2297,6.5
2297,6.5
2297,6.5
2297,5.57
2297,6.04
2297,6.58
2297,6.909660743
2297.763485,4.929527585
2297.763485,4.929527585
2298,5.2
2298,5.2
2298,5.2
2299,4.54
2300,6.9
2300,6.9
2300,6.55
2301,3.9
2301,4.0
2301,7.5
2302,9.6
2302,6.4
2302,6.4
2302,6.4
2302,6.6
2303,6.13
2304.117592,9.05
2305,5.65
2305,6.91
2307,5.44
2307,5.48
2307.397819,8.9
2308,7.2
2309,7.97
2310,5.6
2310,5.6
2310,5.37
2310,6.54
2311.406167,3.934993898
2311.406167,3.934993898
2314,7.05
2314,6.29
2315,6.43
2316,8.02
2317,5.11
2318,6.8
2319,6.14
2320,5.6
2320,6.07
2320,6.51
2320,7.61
2320,4.74
2321,6.22
2321.797639,6.279096985
2321.797639,6.279096985
2322,5.85
2322,7.35
2323,6.14
2323,3.22
2323,3.23
2324,7.49
2324,6
2325,7.09
2325.98444,8.95
2326,6.41
2327,6.5
2327,6.5
2327,4.73
2328.327177,6.135327463
2328.327177,6.135327463
2329,5.5
2330,6.15
2331,5.32
2331,5.32
2331,7.56
2331,5.93
2331.990582,7.018066145
2331.990582,7.018066145
2333,4.2
2333,4.2
2334,6.48
2334.6,6.076252452
2334.6,6.076252452
2336,8.06
2337,6.2
2337,6.2
2337,6.2
2339,5.65
2340,6.46
2343,3.79
2353,6.99
2353,7.4
2354,6.1
2355,6.13
2355,5.32
2359,8.78
2359,8.78
2359,7.53
2359,6.52
2363,4.84
2365,5.95
2367,6.32
2367.227877,5.266090458
2367.227877,5.266090458
2370,8.48
2370,7
2375,8.71
2375.6,7.339869994
2375.6,7.339869994
2376,6.38
2376,6.38
2377,5.52
2379.609337,5.107208019
2379.609337,5.107208019
2381,6.74
2381,7.06
2383.875478,5.059405245
2383.875478,5.059405245
2385.732393,3.588318301
2385.732393,3.588318301
2386,5.9
2386,6.41
2386,7.17
2388.5,7.378342559
2388.5,7.378342559
2389,5.3
2391,5.24
2396,5.9
2396,5.9
2396,5.14
2398,4.87
2399.2,6.398290086
2399.2,6.398290086
2399.4,6.855207002
2399.4,6.855207002
2400,6.04
2400,6.04
2401.3,5.520889718
2401.3,5.520889718
2402.2,6.128565094
2402.2,6.128565094
2403,7.19
2403.7,6.898724664
2403.7,6.898724664
2404,5.92
2404,6.57
2408,6.15
2409,4.3
2409,6.4
2410,7
2410,7
2411,3.16
2411,8.6
2413,5.95
2413,5.95
2416.3,5.775099052
2416.3,5.775099052
2420,5.7
2420,5.7
2420,8.9
2420,8.9
2422,5.62
2425.7,6.646651991
2425.7,6.646651991
2426,8.6
2426,8.6
2426.5,6.902881657
2426.5,6.902881657
2427,7.63
2427.9,8.664715283
2427.9,8.664715283
2429.6,5.472722885
2429.6,5.472722885
2431.9,7.992060591
2431.9,7.992060591
2432,6.8
2432,6.8
2432,6.8
2432,7.2
2432,7.2
2432,7.2
2435,4.67
2435,4.95
2436,8.3
2436,8.3
2436,7.0
2436,7.26
2436.6,5.420889718
2436.6,5.420889718
2437.021941,3.117859495
2437.021941,3.117859495
2438,4.7
2438,4.7
2438,6.08
2438.6,5.899363151
2438.6,5.899363151
2441,6.2
2441,6.2
2441,5.99
2441.2,7.453377064
2441.2,7.453377064
2442,6.16
2442.6,6.771369878
2442.6,6.771369878
2444,5.19
2445,7.48
2449,7.24
2449,7.24
2450,4.7
2450,4.8
2451,5.64
2451,5.64
2451,6.45
2451,7.26
2451,3.2
2451.459792,6.955834069
2451.459792,6.955834069
2451.6,8.69792153
2451.6,8.69792153
2452,6.9
2452,6.7
2453,3.3
2454,5.94
2454,6
2455.5,8.298982391
2455.5,8.298982391
2457,6.8
2458.6,6.608044258
2458.6,6.608044258
2459,4.32
2460,6.1
2460,6.1
2461,6.9
2462,5.3
2462,5.3
2462,6.6
2465.6,7.360634615
2465.6,7.360634615
2466.989298,5.906320765
2466.989298,5.906320765
2468,7.2
2468,6.91
2468.6,5.193821612
2468.6,5.193821612
2471,6.33
2471,7.35
2471.7,5.863979156
2471.7,5.863979156
2474,6.42
2474,6.42
2476,6.97
2477,5.5
2477,6.88
2478,6.66
2479,6.1
2479,6.1
2479,7.49
2480,6.81
2480,6.81
2481,6.96
2482,6.2
2482,6.2
2484,5.9
2484,6.98
2484.98538,6.318780621
2484.98538,6.318780621
2485,6.88
2485,6.88
2487.2,5.973435554
2487.2,5.973435554
2489,7.68
2489,5.75
2490.798837,4.129684913
2490.798837,4.129684913
2492,5.68
2492,5.68
2493,5.6
2493,5.6
2494,6.2
2494,6.2
2494,6.8
2494,6.8
2494,6.4
2494,6.4
2494,6.4
2494,7.19
2494,7.19
2494,5.45
2494,5.45
2494,5.7
2494.206978,5.82454472
2494.206978,5.82454472
2495,5.6
2495,5.6
2495,5.87
2495,5.87
2495,6.4
2496,5.8
2496,5.8
2497,6.81
2498.43781,5.944090662
2498.43781,5.944090662
2500,7.35
2500,7.35
2500,5.295012966
2500,5.295012966
2500,5.378795133
2500,5.378795133
2500,5.794464393
2500,5.794464393
2500,6.45
2501,6.56
2502,5.54
2503,3.76
2503,6.11
2503.9,5.7748211
2503.9,5.7748211
2504.8,6.427280215
2504.8,6.427280215
2506,5.3
2506,5.3
2508,7.02
2508,7.02
2508,4.89
2508,7.19
2509,6.57
2510,6.47
2510,6.47
2510,5.84
2510,6.53
2511,7.1
2511,6.56
2512,6.47
2512,6.76
2513,6.83
2513,6.83
2513,5.57
2513,5.57
2513,5.85
2513,6.46
2513,7.76
2514,5.37
2515.375998,5.177709762
2515.375998,5.177709762
2516,5.7
2516,5.7
2516,6
2517,4.36
2518,5.65
2518,3.75
2519,6.37
2521,8.23
2522,6.3
2522,6.3
2523,6.14
2523,6.14
2523,7.97
2524,5.73
2524.893323,6.359553791
2524.893323,6.359553791
2525,5.3
2525,5.3
2525,5.96
2525,5.96
2525,4.5
2525,5.6
2525,5.73
2527,5
2527,5
2527,5.5
2527,5.5
2527,5.97
2527,6.13
2528,6.59
2528,6.59
2528,5.1
2528,6.58
2534,5.1
2534,5.1
2534,7.3
2534,7.3
2534,6.43
2534.8,7.041870585
2534.8,7.041870585
2535,4.7
2535,6.43
2536,6.23
2536,6.23
2538,5.3
2538,5.3
2538,5.3
2538,7.3
2538,7.3
2539,7.1
2539,7.1
2541,6.6
2541,6.6
2541,5.84
2543,5.65
