Age,Hf
597,-19.6
597,2.8
596,-2.2
596,-4.4
596,-11.0
596,-12.4
596,-22.2
596,-13.9
595,-8.2
595,2.7
595,-17.2
595,-4.7
595,-28.4
595,-18.3
594,0.2
594,-25.3
594,-15.8
594,-15.0
593,-5.0
593,-10.7
593,-0.8
593,0.8
593,-16.3
592,-30.0
592,-7.3
592,-2.2
592,-8.5
592,-3.1
592,2.6
592,-6.1
591,8.3
591,-13.5
591,-13.7
591,-1.3
591,-16.2
591,-0.4
591,-7.6
590,-2.9
590,-24.5
590,-27.6
589,-4.3
589,5.8
589,-8.3
589,-11.7
588,-1.8
588,-21.7
588,-8.2
588,-24.8
587,-17.9
587,12.8
587,-10.2
587,-6.5
587,-11.8
587,-27.0
586,-4.7
586,7.5
585,-9.2
585,-10.4
585,1.6
585,-6.3
584,-3.6
584,-0.2
584,-28.2
583,-12.1
582,-12.6
582,-0.6
582,-1.1
582,-24.9
581,-7.2
581,0.6
581,-7.1
581,8.8
580,-3.5
580,-18.9
580,-9.0
580,-1.0
579,-4.4
579,-21.5
579,-6.6
578,-28.3
578,-11.0
578,-2.7
578,-6.9
577,-29.1
577,-17.2
576,-22.8
576,-5.4
576,-28.1
576,2.6
575,-29.9
575,0.4
575,-11.5
574,8.0
574,-14.2
574,-25.9
573,-17.5
573,-15.8
572,4.8
572,-4.7
572,-16.1
571,-3.7
571,-14.0
571,-15.6
571,-5.4
571,-4.2
571,-6.4
571,-5.6
570,8.3
570,-4.7
570,5.9
570,-2.2
570,-24.4
570,-7.7
569,1.4
569,1.0
569,1.5
569,-1.4
569,-1.6
569,-25.1
568,-21.1
568,7.3
567,5.3
567,-14.2
567,-4.0
567,-10.5
566,-23.9
566,-24.6
566,-25.6
566,-1.1
566,-3.1
566,-8.1
565,-0.4
565,-19.7
565,-2.4
564,-21.5
564,-24.0
564,-15.4
564,-3.4
564,0.1
564,-32.1
564,-24.0
564,-25.6
563,2.3
563,-9.0
563,5.0
563,-5.2
563,-23.3
563,-0.6
562,1.7
562,-0.5
562,-7.8
561,-22.8
561,-1.9
561,-11.8
561,-19.7
561,-28.4
561,2.3
561,-19.6
561,-10.2
561,-7.0
560,1.1
560,-2.6
559,-41.4
559,3.6
559,-24.2
557,8.4
557,1.8
556,-25.3
556,-15.9
556,3.4
556,-4.1
555,-36.0
555,-26.2
555,2.9
555,-0.4
555,-4.7
554,-17.7
554,-9.0
554,9.1
554,-21.4
554,-1.1
554,-0.8
554,-8.2
553,-32.1
553,-19.7
553,3.6
553,-4.7
553,2.1
552,-22.4
552,1.7
552,-3.3
552,-7.5
551,-4.1
551,-26.6
551,1.7
551,-1.2
551,-29.4
551,-21.2
550,-38.3
550,-17.9
550,-16.9
550,-15.8
550,-13.4
550,-5.8
550,-24.4
549,-10.2
549,1.2
549,4.4
549,-6.4
548,-2.7
548,-18.4
548,-25.7
548,-11.3
547,1.2
547,-15.1
547,4.2
547,0.4
547,-8.1
546,-25.0
546,-9.3
546,-5.8
545,-0.7
545,-22.8
545,-2.6
544,7.1
544,4.0
544,-17.2
544,-3.2
544,4.8
544,-27.5
544,5.8
544,9.3
544,-27.2
544,-0.3
542,-12.4
542,-19.2
542,-14.0
542,-30.4
542,-10.5
541,-4.2
541,-4.7
541,-2.1
541,-2.3
540,-19.9
540,-24.4
540,-21.9
540,-21.6
540,-21.1
540,-20.8
540,-20.1
540,-20.1
540,-19.4
540,-18.6
540,-18.5
540,-18.4
540,-17.9
540,-17.4
540,-17.4
540,-17.1
540,-17.1
540,-17.0
540,-16.9
540,-16.8
540,-16.4
540,-16.4
540,-16.3
540,-15.1
540,-14.8
540,-14.4
540,-14.3
540,-14.1
540,-13.7
539,-6.1
539,-20.8
539,-5.5
539,0.9
539,-14.0
539,-12.6
538,-17.9
538,-25.3
538,-23.9
538,-7.6
537,-3.3
537,-17.3
537,-4.2
537,-9.5
537,-1.7
537,-0.5
537,0.5
536,-10.7
536,-0.2
536,-1.0
536,5.2
536,-21.4
536,-3.7
535,-26.9
535,-20.7
535,-17.8
535,-17.2
535,-7.1
535,-1.4
534,-1.1
534,4.7
534,-5.6
534,10.1
534,-2.6
533,-29.3
533,-0.5
533,0.2
533,-5.2
532,-22.6
532,-1.6
532,-10.8
532,2.2
532,-0.7
531,-8.5
531,-13.8
531,-10.4
530,-15.7
530,0.9
530,-26.9
530,0.5
530,-2.5
530,-0.9
529,-28.0
528,8.6
528,-20.7
528,-7.9
528,-26.7
528,-2.2
527,-5.8
527,-2.7
527,-5.8
526,-25.1
526,-17.2
526,-6.8
526,0.6
526,-21.6
526,-3.2
525,6.3
525,-18.1
525,-13.9
524,2.2
523,-0.1
522,-23.5
522,-4.2
521,-1.7
521,14.8
521,-14.9
521,-26.1
521,-7.5
521,-0.9
520,12.6
520,-0.8
520,-22.3
520,4.5
519,0.4
519,11.6
519,2.1
519,-22.7
518,-1.0
518,15.4
518,4.1
517,-0.1
517,0.6
517,1.2
517,-2.0
516,1.9
516,-15.8
515,13.7
515,8.2
515,13.6
515,-8.0
515,-3.7
515,-8.1
514,13.5
514,-1.9
514,-13.2
514,-1.3
513,-7.1
513,16.0
513,1.3
513,-3.6
512,4.3
512,11.8
512,-29.9
511,-26.0
511,-21.1
511,-1.4
511,0.3
511,-18.8
511,-1.0
510,-20.7
510,-4.7
509,0.0
509,-0.3
509,-4.3
508,3.5
508,-12.7
507,-2.7
507,-10.5
507,-2.0
507,0.2
506,2.4
506,-3.2
505,-9.7
504,-0.9
504,-2.3
504,12.0
504,-0.3
504,3.1
503,0.5
503,-1.2
503,14.1
502,-1.0
502,2.6
502,16.7
502,15.1
502,13.5
502,-0.8
501,-6.6
501,12.3
501,-0.1
501,15.1
501,14.8
501,13.6
501,-7.5
501,0.6
500,9.7
500,14.7
499,3.4
499,-1.9
499,3.2
499,-0.8
498,-0.1
498,-0.4
498,-7.1
498,-1.3
498,-2.0
498,-2.3
497,-4.9
497,-10.1
497,-7.5
496,3.7
496,-2.5
495,16.3
494,15.5
494,-7.9
493,6.0
493,-3.6
493,6.5
493,15.8
493,3.3
493,2.7
492,3.6
491,-6.5
491,3.6
490,-1.7
490,0.1
490,3.1
490,4.9
489,14.5
489,-6.1
489,-5.3
489,-51.4
488,6.2
488,13.0
487,0.2
486,9.7
486,1.0
486,2.7
486,3.0
485,0.1
485,12.7
485,-5.2
484,-5.8
484,-0.6
483,5.5
483,10.5
483,10.5
483,1.8
483,-6.4
483,-21.3
482,12.1
482,13.7
482,1.1
481,2.2
481,9.7
481,4.6
481,-15.3
481,-7.6
480,-5.0
480,1.9
480,1.9
480,2.2
480,2.8
480,6.6
480,-1.3
479,12.8
479,-6.4
479,2.5
478,-6.3
478,-3.8
478,-5.4
478,-2.9
478,-3.1
477,8.8
477,11.9
477,11.6
476,-3.0
476,12.2
476,8.5
475,0.7
475,-0.7
474,-5.7
474,0.6
474,11.3
474,-1.1
474,-0.4
474,0.0
474,-7.3
474,1.5
473,11.7
472,-1.0
471,8.4
471,9.6
471,10.5
471,-2.9
471,-1.7
471,-0.7
470,-7.7
470,-0.9
470,-47.7
469,-6.4
469,-1.6
468,7.4
468,-4.8
468,2.8
468,5.6
468,-1.8
468,-5.0
468,-2.6
467,8.0
467,11.3
467,-4.2
467,12.0
467,12.5
467,5.9
467,-1.4
467,-0.8
467,1.5
467,1.2
466,12.9
466,-3.2
466,3.9
466,-1.3
466,-0.8
465,12.2
465,3.2
464,-4.8
464,14.6
464,-2.9
463,13.7
463,11.2
463,3.4
463,8.5
463,-1.8
463,-1.5
462,-0.5
462,15.2
462,-1.1
462,12.6
462,13.0
462,-0.1
461,-4.7
461,10.9
461,1.8
461,12.2
461,12.2
461,12.3
461,-0.5
461,-1.5
461,-2.8
461,-3.9
460,11.3
460,8.6
460,11.2
460,11.3
460,12.8
460,11.2
460,12.9
460,12.9
460,1.6
460,5.0
460,11.9
460,-0.8
459,-3.9
459,13.2
459,-8.5
459,-0.7
459,-1.4
458,-1.6
458,-1.6
458,9.8
458,2.9
458,3.2
458,3.2
457,-4.7
457,14.2
456,13.0
456,1.1
456,1.3
456,2.7
456,4.0
456,6.4
456,7.7
456,0.4
456,-6.6
455,2.6
455,2.7
455,3.3
455,4.9
454,-5.9
454,-5.1
454,-1.6
454,11.8
454,12.8
454,-0.7
454,0.6
454,3.0
454,4.7
454,-1.8
453,0.5
453,2.3
453,4.4
453,4.8
452,0.1
452,2.5
452,2.7
452,4.1
451,0.2
451,-1.0
451,4.6
450,-1.5
450,3.2
449,-8.9
449,-6.0
449,2.6
448,-5.0
448,-6.4
448,-1.4
448,0.3
448,3.5
448,-11.0
447,-9.7
447,5.9
447,2.7
446,12.0
446,0.2
446,-7.6
446,-7.8
446,1.1
445,4.6
445,7.7
444,-5.0
444,-8.3
444,-6.3
444,-12.1
443,-5.1
443,11.9
443,-0.9
443,6.8
442,-6.7
442,1.9
442,-3.3
442,3.5
442,-6.5
441,-7.0
441,-8.2
440,-6.1
440,-10.1
440,6.9
439,-2.3
439,3.2
439,5.1
438,-11.3
438,-10.1
438,4.7
438,6.6
438,-6.0
438,-3.9
437,-8.4
437,4.2
436,-7.4
436,-6.6
436,-6.9
436,0.2
435,-6.1
435,6.4
435,8.4
435,-0.6
435,3.3
434,-12.2
433,-8.8
433,0.5
433,-9.4
433,-9.9
433,1.8
433,-2.9
432,12.1
432,5.4
432,-17.5
432,2.9
431,-2.9
431,-5.6
431,1.7
431,6.1
431,-4.9
430,6.1
430,11.2
430,-10.3
429,-5.0
429,-6.6
428,5.8
428,-6.5
428,-10.3
428,1.3
428,0.5
427,-6.1
427,-5.5
426,-9.3
426,1.5
426,0.8
425,-6.4
425,-2.8
424,-7.0
424,-10.0
424,1.1
423,-2.8
423,-16.6
423,6.0
423,1.9
422,-1.0
422,2.0
422,-10.1
421,1.5
421,1.1
421,-9.5
421,-10.8
421,-6.2
421,2.6
421,2.0
420,-6.4
420,6.2
419,-6.9
419,-6.8
418,1.3
417,-7.8
417,0.5
417,-5.4
417,1.7
417,-1.7
416,-15.2
416,-9.7
415,-10.7
415,1.5
415,-10.2
415,1.5
414,-6.5
414,10.7
414,1.4
414,0.4
413,-10.2
413,-12.9
412,-3.9
412,-0.5
412,-20.4
410,-4.0
410,3.5
410,3.7
410,-9.3
409,-8.7
409,1.8
409,-7.5
409,3.4
408,-19.2
408,-18.3
407,-6.8
407,-5.7
406,14.5
406,-5.2
404,2.6
404,4.1
404,-6.0
403,-22.9
403,0.9
402,7.8
402,-12.5
402,1.3
401,5.1
401,-11.1
400,10.4
399,-13.3
399,-6.0
399,-0.4
399,1.4
398,2.2
396,2.4
396,12.6
395,13.5
395,10.8
392,-0.4
391,14.0
390,2.8
388,1.4
388,13.2
386,4.2
385,14.1
384,0.5
384,12.5
383,0.2
383,-0.2
383,0.1
382,12.1
382,12.6
382,15.0
382,-2.4
381,6.0
380,3.9
380,12.2
379,2.1
378,15.0
377,2.5
377,2.7
374,11.6
374,11.6
374,12.4
374,12.8
374,13.3
374,13.9
374,14.2
374,-1.6
373,1.3
373,13.3
373,14.0
372,13.2
372,14.2
372,14.9
372,6.8
372,-5.7
371,13.1
371,13.1
371,11.1
371,12.2
371,13.0
371,14.8
371,-16.2
371,-5.9
370,12.8
370,15.2
370,15.6
370,-2.6
369,12.6
369,-6.1
368,11.6
368,12.8
368,13.2
368,14.7
367,12.8
367,13.3
367,13.4
367,13.6
367,14.8
367,15.2
367,16.1
367,-9.5
366,9.3
366,9.3
366,8.4
366,11.4
366,13.8
365,7.3
365,11.6
364,11.7
364,12.7
364,13.6
364,13.6
364,13.8
364,15.4
363,11.0
363,11.4
363,11.8
363,12.4
363,13.4
363,13.5
363,-3.9
362,10.9
362,12.4
362,12.9
362,13.8
362,15.1
362,15.8
362,-1.2
361,14.1
360,12.2
360,12.2
360,-7.1
360,12.7
360,12.7
360,12.7
359,-6.0
359,-6.0
358,13.5
358,13.7
358,13.8
358,13.9
358,14.2
357,11.8
357,13.1
356,12.9
356,12.9
356,13.9
356,14.1
356,15.6
355,14.8
354,13.8
354,3.1
353,9.9
353,11.9
353,12.7
353,13.1
353,13.1
353,16.0
353,-7.5
353,0.8
352,10.3
352,11.5
352,13.6
352,14.4
352,15.1
352,15.6
351,11.8
351,13.4
351,14.4
351,-2.2
350,2.2
350,9.7
349,12.2
349,12.9
349,12.9
349,-10.9
349,1.0
349,0.1
348,12.2
348,12.2
348,2.2
348,12.1
348,12.8
348,14.2
348,2.5
348,-4.0
347,9.6
347,13.0
347,13.3
347,15.5
347,2.0
347,1.8
346,13.2
346,12.0
346,12.0
346,12.9
346,12.9
346,4.1
346,12.1
345,8.9
345,11.2
345,11.2
345,12.8
345,12.8
345,11.5
345,11.5
345,13.5
345,3.8
345,2.3
345,2.7
345,-2.8
344,9.5
344,10.3
344,10.3
344,-5.1
344,12.8
344,14.2
344,3.7
344,2.8
343,16.1
343,-0.1
343,3.3
343,1.4
342,14.5
342,1.3
342,2.8
341,10.0
341,12.7
341,1.2
341,0.4
341,7.0
341,3.1
341,1.6
340,11.0
340,11.0
340,10.7
340,10.7
340,-1.6
340,4.6
340,0.5
340,-0.2
340,-6.3
340,1.7
340,1.0
339,11.8
339,11.3
339,11.3
339,11.9
339,11.9
339,10.9
339,10.9
339,1.2
339,1.3
339,4.2
339,2.7
338,9.3
338,16.0
338,11.8
338,11.9
338,11.9
338,-0.5
338,-0.6
338,0.3
338,1.2
337,11.1
337,11.9
337,11.5
337,11.5
337,11.9
337,11.9
337,12.3
337,5.0
337,0.1
337,0.6
337,2.2
337,1.5
337,2.5
337,-0.1
337,3.3
337,1.9
336,9.7
336,11.6
336,11.6
336,13.7
336,13.7
336,5.8
336,8.8
336,12.9
336,-0.1
336,1.7
336,1.6
336,1.0
336,0.8
336,-0.4
336,3.5
335,11.1
335,9.2
335,11.3
335,12.6
335,10.3
335,10.3
335,12.1
335,12.1
335,11.6
335,11.6
335,10.4
335,10.4
335,4.6
335,12.7
335,-0.8
335,1.4
335,2.4
335,0.1
335,-19.7
334,7.8
334,8.5
334,8.5
334,11.9
334,11.2
334,11.2
334,10.4
334,10.4
334,3.1
334,12.5
334,-1.3
334,-0.2
334,1.4
334,-3.9
334,3.9
334,1.3
333,11.1
333,12.0
333,13.7
333,13.7
333,11.7
333,11.8
333,1.5
333,0.4
333,3.5
333,0.3
333,1.5
332,10.0
332,10.9
332,5.3
332,-6.6
332,6.7
332,6.7
332,11.8
332,11.8
332,10.4
332,10.4
332,0.1
332,0.4
332,4.2
332,-0.2
332,1.0
332,0.7
331,10.2
331,13.5
331,11.4
331,11.4
331,10.2
331,0.3
331,1.8
331,1.5
331,3.9
331,1.2
331,2.1
330,11.1
330,-6.0
330,13.1
330,10.0
330,10.0
330,9.6
330,9.6
330,9.4
330,9.4
330,10.4
330,11.0
330,11.4
330,11.9
330,-3.6
330,-2.1
330,3.8
330,3.3
330,-0.6
329,11.8
329,-1.1
328,10.1
328,7.2
328,13.9
328,9.3
328,9.3
328,4.9
328,-3.3
328,-1.8
328,0.7
328,-1.4
328,2.2
328,3.2
328,1.0
328,1.7
328,1.3
327,11.5
327,10.2
327,9.4
327,12.2
327,12.2
327,12.2
327,6.0
327,8.8
327,12.7
327,13.3
327,1.3
327,-0.5
327,1.1
327,2.4
327,0.3
327,1.6
326,11.2
326,3.0
326,10.2
326,0.1
326,1.8
326,1.1
326,-0.3
326,0.0
325,10.0
325,7.5
325,10.2
325,10.6
325,10.6
325,6.8
325,12.0
325,12.5
325,-1.1
325,2.2
325,0.7
324,11.4
324,13.3
324,10.4
324,9.2
324,11.8
324,11.8
324,7.8
324,13.0
324,13.4
324,13.6
324,-6.5
324,-0.4
324,1.4
323,11.6
323,10.9
323,7.5
323,8.6
323,12.3
323,12.9
323,12.9
323,2.5
323,0.8
322,11.2
322,-5.6
322,12.4
322,12.4
322,0.3
322,2.4
322,1.3
322,2.3
322,-0.9
321,11.8
321,13.4
321,-3.3
321,-0.2
321,1.9
321,4.0
321,4.2
321,4.7
321,7.8
321,12.3
321,-2.1
320,13.5
320,9.8
320,12.6
320,14.6
320,-6.5
320,1.8
320,-2.6
320,3.5
319,11.2
319,11.2
319,9.5
319,9.5
319,8.6
319,9.0
319,10.3
319,11.5
319,12.2
319,12.8
319,14.0
319,3.1
319,2.4
319,1.6
319,3.2
319,-55.3
318,11.2
318,11.3
318,10.1
318,12.9
318,13.7
318,0.1
317,10.5
317,10.1
317,10.1
317,12.2
317,15.3
317,1.1
316,14.4
316,-3.9
316,9.0
316,10.2
316,11.0
316,11.3
316,11.8
316,12.0
316,12.1
316,13.1
316,13.4
316,0.2
316,-0.2
315,11.4
315,-1.5
315,10.9
315,12.5
315,12.8
315,12.9
314,10.6
314,11.6
314,11.2
314,8.3
314,8.3
314,8.2
314,9.6
314,9.8
314,11.5
314,-5.5
313,11.0
313,11.6
313,11.9
313,5.1
313,10.9
313,12.3
313,13.1
313,17.5
313,-1.1
312,-10.7
312,10.9
312,11.8
311,9.1
311,1.9
311,-5.3
311,10.1
311,11.3
311,11.5
311,12.2
311,-1.5
311,-2.7
310,-7.2
310,6.7
310,10.7
310,11.9
310,8.8
309,-9.6
309,-3.7
309,-2.4
309,2.5
309,8.6
308,12.7
308,-2.8
308,2.8
308,9.0
307,-1.3
307,-10.4
307,-3.4
307,-3.3
307,3.1
307,4.4
307,14.9
306,-9.6
306,8.9
306,10.0
306,12.5
306,12.6
305,-1.9
305,-3.6
305,-3.0
305,7.8
305,7.9
304,5.3
304,1.4
304,-3.4
304,7.7
304,10.4
304,12.2
304,3.9
304,-0.8
303,1.6
303,11.6
303,11.6
303,-4.3
303,-3.9
303,8.3
303,12.4
303,2.4
302,9.9
302,9.6
302,13.1
302,3.1
302,11.2
302,11.2
302,-12.3
302,3.6
302,12.6
302,14.9
302,11.7
301,4.5
301,10.3
301,10.3
301,-3.4
301,7.5
301,10.4
300,-13.6
300,-4.1
300,-1.8
300,0.0
300,0.5
300,4.7
300,5.0
300,13.4
300,0.5
299,4.7
299,11.9
299,10.9
299,-9.7
298,10.7
298,11.5
298,-3.5
298,-2.1
298,6.3
298,7.7
298,9.7
298,12.5
298,13.8
298,14.6
298,-1.3
297,3.5
297,6.2
297,-5.9
297,-5.4
297,-5.0
297,-4.2
297,-3.4
297,-3.1
297,-1.4
297,2.6
297,-0.3
296,8.9
296,10.6
296,-0.6
296,9.8
296,-4.6
296,-1.2
296,7.7
296,12.0
296,16.7
296,2.9
295,9.5
295,8.8
295,11.6
295,-0.5
295,9.5
295,12.7
295,-4.5
295,-3.7
295,4.5
295,12.2
295,13.2
295,-2.6
295,0.6
294,10.7
294,9.1
294,12.1
294,8.8
294,7.5
294,-8.8
294,-7.9
294,-1.1
294,3.4
294,6.2
294,7.2
294,8.1
294,13.0
294,2.1
294,2.2
293,10.6
293,9.5
293,12.3
293,9.1
293,9.7
293,10.1
293,-5.1
293,-3.0
293,-2.6
293,-2.0
293,-1.3
293,3.6
293,1.9
293,-5.1
293,-2.6
293,0.5
292,10.6
292,10.5
292,11.4
292,10.5
292,9.7
292,9.5
292,10.0
292,13.1
292,-6.6
292,-0.7
292,12.1
292,-0.8
292,2.7
291,12.0
291,8.0
291,-2.2
291,5.9
291,9.8
291,8.6
291,10.1
291,9.9
291,8.0
291,10.4
291,-12.6
291,-5.7
291,-4.0
291,-3.2
291,-3.0
291,-2.5
291,-2.2
291,-1.7
291,0.0
291,3.1
291,6.4
291,14.3
291,-2.1
291,0.5
290,-4.5
290,5.3
290,4.2
290,10.6
290,9.5
290,10.0
290,9.4
290,8.9
290,9.0
290,10.4
290,12.2
290,12.6
290,-9.6
290,-3.7
290,-3.7
290,5.8
290,8.0
290,-2.2
290,5.1
290,6.5
290,-2.3
289,11.9
289,10.3
289,2.0
289,7.7
289,6.0
289,11.4
289,10.5
289,11.4
289,9.1
289,9.0
289,-4.3
289,-1.2
289,2.9
289,5.6
289,12.5
289,12.7
289,13.4
289,3.1
289,-5.6
289,-1.7
289,-0.7
288,9.6
288,9.4
288,9.3
288,8.7
288,9.0
288,9.3
288,10.2
288,13.2
288,8.4
288,9.7
288,9.6
288,10.3
288,12.4
288,12.7
288,12.7
288,13.3
288,13.6
288,6.4
287,8.6
287,8.6
287,9.5
287,11.3
287,12.1
287,10.7
287,10.8
287,-6.6
287,-6.2
287,-5.9
287,-4.8
287,-4.6
287,-3.7
287,2.4
287,11.5
287,11.6
287,12.0
287,4.3
287,3.9
286,8.3
286,9.5
286,10.2
286,10.3
286,10.4
286,10.2
286,9.3
286,9.5
286,-13.4
286,-6.6
286,-4.0
286,-2.8
286,12.3
286,12.9
286,13.2
286,13.8
286,0.5
286,-3.1
286,-0.9
285,1.5
285,10.2
285,9.9
285,12.5
285,10.3
285,-16.2
285,-8.5
285,-5.0
285,-0.2
285,7.2
285,1.3
284,9.3
284,9.8
284,-7.3
284,-4.5
284,-4.0
284,-3.7
284,-1.7
284,6.7
284,11.8
284,13.9
284,14.6
283,7.2
283,10.6
283,10.8
283,10.9
283,12.5
283,11.3
283,-2.4
283,1.5
283,5.3
283,9.0
283,11.1
282,8.7
282,6.4
282,11.1
282,-2.1
282,10.4
282,10.0
282,6.6
282,13.8
281,-15.8
281,-5.4
281,-2.4
281,3.6
281,-1.3
280,1.9
280,11.4
280,-12.3
280,-8.4
280,-4.8
280,-3.8
280,-2.5
280,5.8
280,6.0
280,2.5
280,1.6
279,0.5
279,11.2
279,10.6
279,12.5
279,-15.1
279,-12.7
279,2.4
279,7.2
279,13.9
278,6.5
278,11.1
278,-10.1
278,-7.4
278,-1.9
278,-0.4
278,1.7
278,12.5
278,13.7
278,1.7
278,-4.2
277,12.7
277,6.7
277,7.0
277,5.3
277,1.8
276,4.3
276,7.9
276,-12.8
276,-12.2
276,1.0
275,12.8
275,7.0
275,2.7
275,2.9
275,2.3
275,-2.0
274,6.6
274,-7.7
274,-0.6
274,6.9
274,10.1
274,13.8
274,4.6
274,-4.2
274,3.5
273,2.1
273,1.9
273,4.4
273,-6.8
273,4.3
273,8.7
273,0.0
273,3.4
273,1.9
273,3.3
272,-2.4
272,0.2
272,11.0
272,12.6
272,2.6
272,-1.8
271,12.4
271,-3.8
271,-1.1
271,16.1
270,3.1
270,7.6
270,-7.6
270,-2.8
270,4.8
270,3.2
269,13.6
269,8.8
269,-10.9
269,-2.5
269,-1.2
269,0.2
269,1.6
269,1.4
269,1.4
268,6.4
268,9.8
268,0.5
268,0.9
268,3.9
268,11.2
268,2.6
268,1.9
267,0.0
267,-11.8
267,-7.8
267,-2.1
267,5.8
267,7.4
267,5.4
267,3.6
266,2.1
266,-8.4
266,-0.9
266,3.0
266,0.6
265,-0.5
265,-0.2
265,2.6
265,13.2
265,-16.5
265,-6.1
265,2.0
265,6.8
265,7.7
265,6.7
264,6.5
264,0.8
264,1.6
264,6.4
264,-8.0
264,5.6
264,6.1
264,-1.9
264,-6.0
263,6.5
263,-3.8
263,-0.1
263,5.0
263,2.4
262,1.5
262,0.2
262,1.1
262,12.3
262,3.1
262,7.5
262,2.5
262,1.8
262,7.0
262,1.0
262,-0.2
261,6.3
261,2.7
261,1.2
261,0.8
261,0.8
261,10.3
261,2.2
261,6.3
261,6.9
261,7.4
261,8.0
261,-0.8
260,5.5
260,3.1
260,5.1
260,7.6
260,-0.8
260,4.4
260,4.9
260,0.9
260,0.3
259,0.6
259,-1.3
259,-0.3
259,2.5
259,6.3
259,8.4
259,10.0
259,-0.4
259,3.5
259,5.7
259,6.0
259,1.3
258,3.2
258,6.8
258,7.0
258,8.1
258,8.2
258,8.7
258,0.3
258,-6.7
257,-0.1
257,1.9
257,6.2
257,3.4
257,3.7
257,5.4
257,6.1
257,6.3
257,6.5
257,7.4
257,9.8
257,6.6
257,-2.2
257,-2.0
256,4.5
256,0.0
256,2.4
256,12.1
256,-11.1
256,2.4
256,5.9
256,8.0
256,-6.5
256,0.1
255,4.8
255,1.7
255,0.9
255,4.9
255,-1.4
255,-0.5
255,4.1
255,0.2
255,0.7
255,2.0
255,5.2
255,6.8
255,7.2
255,3.5
255,-1.5
254,0.5
254,-0.2
254,10.8
254,4.9
254,2.1
254,6.3
254,6.9
254,7.5
254,4.9
254,0.8
254,-0.4
253,0.5
253,6.9
253,12.5
253,5.7
253,0.1
253,-0.2
253,1.6
253,2.1
253,4.1
253,6.7
253,8.3
253,2.5
253,0.1
253,-0.6
252,2.0
252,3.3
252,6.9
252,7.2
252,7.9
252,8.7
252,9.0
252,15.0
252,-2.4
251,7.2
251,3.9
251,4.0
251,6.3
251,8.0
251,8.4
251,8.6
251,4.7
251,1.1
251,3.0
251,6.9
251,-0.4
250,5.4
250,-8.3
250,-2.6
250,4.7
250,8.3
250,2.6
250,-3.2
249,-7.0
249,-3.0
249,2.5
249,5.6
249,6.1
249,7.4
249,8.5
249,8.7
249,13.6
249,-0.7
249,2.9
248,-8.6
248,-6.3
248,11.6
248,11.9
248,6.2
248,2.3
248,5.6
248,6.0
248,6.7
248,7.3
248,7.9
248,10.7
248,0.3
248,2.4
248,0.7
248,-2.2
247,-8.6
247,-8.1
247,13.2
247,12.0
247,0.5
247,5.8
247,11.0
247,13.7
247,-4.1
247,2.8
247,4.2
247,3.6
247,1.8
247,5.2
247,3.4
247,4.2
246,-8.3
246,12.2
246,12.3
246,12.5
246,1.2
246,9.0
246,9.1
246,1.9
246,2.5
246,3.3
246,2.3
246,3.6
246,-0.8
246,-2.8
245,10.4
245,11.7
245,10.6
245,14.0
245,-12.5
245,-1.1
245,-1.0
245,-0.1
245,0.5
245,1.0
245,2.5
245,4.3
245,2.3
245,3.9
244,11.8
244,10.3
244,11.0
244,12.0
244,-1.1
244,1.7
244,4.0
244,2.9
244,1.4
244,-5.3
244,2.9
243,-10.2
243,-8.5
243,12.9
243,10.1
243,13.6
243,-3.1
243,-1.4
243,7.3
243,7.5
243,10.0
242,12.1
242,12.5
242,11.9
242,0.3
242,1.6
242,3.1
242,4.9
242,5.4
242,7.9
242,9.8
242,9.9
242,10.0
242,10.1
242,12.8
242,5.6
242,2.7
242,-1.2
242,-2.6
241,-8.7
241,11.6
241,11.5
241,12.0
241,10.8
241,12.2
241,9.5
241,1.7
241,-0.3
241,1.2
241,5.5
241,7.3
241,7.5
241,-5.4
240,9.6
240,12.2
240,-10.6
240,-3.0
240,4.6
240,5.9
240,9.4
240,-1.8
240,2.1
240,2.4
239,-7.6
239,10.4
239,10.4
239,12.1
239,4.3
239,11.3
239,14.9
239,11.1
239,-2.0
239,9.2
239,9.3
239,2.8
239,3.5
238,-7.4
238,-10.6
238,10.0
238,10.7
238,10.0
238,11.2
238,12.6
238,8.6
238,11.5
238,2.7
238,0.0
238,4.9
238,5.2
238,5.7
238,9.2
238,1.0
237,-10.6
237,-8.2
237,10.9
237,11.9
237,8.5
237,9.8
237,12.7
237,4.2
237,9.2
236,6.2
236,-10.6
236,-9.0
236,-8.3
236,-11.0
236,11.2
236,9.9
236,8.0
236,-0.1
236,7.7
236,3.8
235,5.4
235,-8.0
235,-7.7
235,-6.8
235,-11.5
235,11.4
235,10.2
235,0.6
235,9.0
234,-7.8
234,-8.5
234,14.4
234,12.7
234,10.2
234,12.5
234,10.4
234,14.1
234,-1.3
234,0.5
234,1.0
234,1.3
234,4.5
234,7.5
234,11.0
233,-8.2
233,-6.6
233,10.8
233,-12.2
233,4.4
233,6.8
233,7.9
233,8.3
233,13.8
232,-9.5
232,-7.9
232,10.8
232,5.7
232,-5.9
232,-0.8
232,0.8
232,6.7
232,7.3
232,7.5
232,8.1
232,8.1
232,2.0
231,9.8
231,7.9
231,10.2
231,9.9
230,-9.3
230,3.3
230,11.6
230,12.4
230,-8.7
230,4.7
230,7.7
230,12.6
229,-10.4
229,12.9
