Age,BIO_ExtinctionIntensity (%),BIO_OriginationIntensity(%),BIO_Difference_Cubic,SEA_Modern land sea level,TEM_GAT,TEM_dT,CO2_pCO2 (ppm),O2_Mid O2%,O2_Range_Normalized,SR_Mean,SR_Range_Normalized,LIP_LIP_PDF,MAG_INT_mean,MAG_INT_std,MAG_POL_FREQUENCY,MAG_POL_FREQUENCY.3,ZIR_Count_PDF_d18O,ZIR_Interpolated_mean_d18O,ZIR_Count_PDF_Hf,ZIR_Interpolated_mean_Hf
11.45,0.04466459,0.144557341,0.867637206,0.002805693,0.133493586,0.716810613,0.05651204,0.130309752,0.360679247,0.86222137,0.102605277,0.4,0.257214495,0.587055818,0.288636364,0.362,0.03030303,0.666614907,0.952941176,0.592699946
11.4,0.042381002,0.135696799,0.864794561,0.002708945,0.133080819,0.717829076,0.056614731,0.130255244,0.359829855,0.862688704,0.103573665,0.4,0.262105151,0.596659359,0.281818182,0.364,0.03030303,0.666614907,0.952941176,0.592699946
11.35,0.040097413,0.126836256,0.861951916,0.002612197,0.132668052,0.718847539,0.056717422,0.130200737,0.358980463,0.863156038,0.104544087,0.4,0.267079028,0.613237236,0.275,0.366,0.03030303,0.666614907,0.952941176,0.592699946
11.3,0.037813824,0.117975714,0.859109272,0.002515449,0.132255285,0.719866002,0.056820113,0.130146229,0.358131071,0.863623372,0.10551451,0.4,0.272052904,0.629815113,0.268181818,0.368,0.03030303,0.666614907,0.952941176,0.592699946
11.25,0.035530235,0.109115172,0.856266627,0.002418701,0.131842518,0.720884464,0.056922805,0.130091721,0.357281679,0.864090706,0.109257848,0.4,0.276728424,0.64445265,0.261363636,0.37,0.038961039,0.625,0.952941176,0.592699946
11.2,0.033246647,0.10025463,0.853423983,0.002321953,0.131429751,0.721902927,0.057025496,0.130037214,0.356432288,0.864579283,0.11207756,0.4,0.281949554,0.652290268,0.254545455,0.372,0.038961039,0.625,0.952941176,0.592699946
11.15,0.030963058,0.091394088,0.850581338,0.002225205,0.131016984,0.72292139,0.057128187,0.129982706,0.355582896,0.86506786,0.114897271,0.4,0.287170683,0.660127886,0.247727273,0.374,0.038961039,0.625,0.952941176,0.592699946
11.1,0.028679469,0.082533546,0.847738693,0.002128457,0.130604217,0.723939853,0.057230878,0.129928199,0.354733504,0.865556437,0.116793356,0.4,0.290776044,0.667941086,0.240909091,0.376,0.038961039,0.625,0.952941176,0.592699946
11.05,0.02639588,0.073673003,0.844896049,0.002031709,0.13019145,0.724958315,0.057333569,0.129873691,0.353884112,0.866045013,0.11868944,0.4,0.294381405,0.675754286,0.234090909,0.378,0.038961039,0.625,0.952941176,0.592699946
11,0.024112292,0.064812461,0.842053404,0.001934961,0.129778683,0.725976778,0.057436261,0.129819184,0.35303472,0.866512348,0.120585524,0.4,0.298476893,0.6866338,0.227272727,0.38,0.038961039,0.625,0.952941176,0.592699946
10.95,0.024112292,0.064812461,0.840329096,0.001838213,0.129355565,0.727018732,0.057538952,0.129726171,0.352171113,0.867022167,0.122481608,0.4,0.302300163,0.686106167,0.215909091,0.3785,0.038961039,0.625,0.635294118,0.623993559
10.9,0.024112292,0.064812461,0.838604789,0.001741465,0.128932447,0.728060686,0.057641643,0.129633158,0.351307507,0.867531986,0.124377693,0.4,0.306123434,0.685578534,0.204545455,0.377,0.038961039,0.625,0.635294118,0.623993559
10.85,0.024112292,0.064812461,0.836880481,0.001644717,0.128509329,0.72910264,0.057744334,0.129540145,0.3504439,0.868041805,0.123502895,0.4,0.312407329,0.695734922,0.193181818,0.3755,0.038961039,0.625,0.635294118,0.623993559
10.8,0.024112292,0.064812461,0.835156173,0.001547969,0.128086212,0.730144594,0.057847025,0.129447132,0.349580293,0.868551624,0.122628097,0.4,0.318691225,0.705891309,0.181818182,0.374,0.038961039,0.625,0.635294118,0.623993559
10.75,0.024112292,0.064812461,0.833431865,0.001451221,0.127663094,0.731186548,0.057949717,0.129354119,0.348716687,0.869061443,0.120829672,0.4,0.325141339,0.717556509,0.170454545,0.3725,0.038961039,0.625,0.635294118,0.623993559
10.7,0.024112292,0.064812461,0.831707557,0.001354472,0.127239976,0.732228502,0.058052408,0.129261106,0.34785308,0.869613747,0.119956909,0.4,0.334003089,0.729858523,0.159090909,0.371,0.038961039,0.625,0.635294118,0.623993559
10.65,0.024112292,0.064812461,0.82998325,0.001257724,0.126816858,0.733270456,0.058155099,0.129168093,0.346989473,0.870166052,0.119084146,0.4,0.342864838,0.742160537,0.147727273,0.3695,0.038961039,0.625,0.635294118,0.623993559
10.6,0.024112292,0.064812461,0.828258942,0.001160976,0.12639374,0.73431241,0.05825779,0.12907508,0.346125867,0.870739598,0.11728979,0.4,0.347637488,0.74276331,0.136363636,0.368,0.038961039,0.625,0.635294118,0.623993559
10.55,0.024112292,0.064812461,0.826534634,0.001064228,0.125970622,0.735354364,0.058360482,0.128982067,0.34526226,0.871313145,0.115495434,0.4,0.352410137,0.743366083,0.125,0.3665,0.038961039,0.625,0.635294118,0.623993559
10.5,0.024112292,0.064812461,0.824810326,0.00096748,0.125547504,0.736396318,0.058463173,0.128889054,0.344398653,0.871865449,0.111849754,0.4,0.357197621,0.7347729,0.113636364,0.365,0.038961039,0.625,0.635294118,0.623993559
10.45,0.024112292,0.064812461,0.823086018,0.000870732,0.125124386,0.737438272,0.058565864,0.128796041,0.343535046,0.872460238,0.11098106,0.4,0.366927294,0.755774637,0.102272727,0.3635,0.038961039,0.625,0.635294118,0.623993559
10.4,0.024112292,0.064812461,0.821361711,0.000773984,0.124701268,0.738480226,0.058668555,0.128703028,0.34267144,0.873055027,0.110112366,0.4,0.376656966,0.776776373,0.090909091,0.362,0.038961039,0.625,0.635294118,0.623993559
10.35,0.024112292,0.064812461,0.819637403,0.000677236,0.124278151,0.73952218,0.058771246,0.128610015,0.341807833,0.873649816,0.108320045,0.4,0.383894431,0.766218355,0.079545455,0.3605,0.038961039,0.625,0.635294118,0.623993559
10.3,0.024112292,0.064812461,0.817913095,0.000580488,0.123855033,0.740564134,0.058873938,0.128517002,0.340944226,0.874244605,0.106527724,0.4,0.391131895,0.755660337,0.068181818,0.359,0.038961039,0.625,0.635294118,0.623993559
10.25,0.024112292,0.064812461,0.816188787,0.00048374,0.123431915,0.741606088,0.058976629,0.128423989,0.34008062,0.874839394,0.106584691,0.4,0.394700252,0.747395791,0.056818182,0.3575,0.038961039,0.625,0.635294118,0.623993559
10.2,0.024112292,0.064812461,0.814464479,0.000386992,0.123008797,0.742648043,0.05907932,0.128330976,0.339217013,0.875434183,0.105718032,0.4,0.403537546,0.774179019,0.045454545,0.356,0.038961039,0.625,0.635294118,0.623993559
10.15,0.024112292,0.064812461,0.812740171,0.000290244,0.122585679,0.743689997,0.059182011,0.128237963,0.338353406,0.876028972,0.104851373,0.4,0.41237484,0.800962247,0.034090909,0.3545,0.038961039,0.625,0.635294118,0.623993559
10.1,0.024112292,0.064812461,0.811015864,0.000193496,0.122162561,0.744731951,0.059284703,0.12814495,0.337489799,0.876645004,0.105834002,0.4,0.423007733,0.815172258,0.022727273,0.353,0.038961039,0.625,0.635294118,0.623993559
10.05,0.024112292,0.064812461,0.809291556,9.67E-05,0.121739443,0.745773905,0.059387394,0.128051937,0.336626193,0.877261035,0.106816632,0.4,0.433640626,0.829382268,0.011363636,0.3515,0.038961039,0.625,0.635294118,0.623993559
10,0.024112292,0.064812461,0.807567248,0,0.121316325,0.746815859,0.059490085,0.127958924,0.335762586,0.877855824,0.1068736,0.4,0.445401684,0.845767199,0,0.35,0.038961039,0.625,0.635294118,0.623993559
9.95,0.024112292,0.064812461,0.805833087,6.30E-05,0.120918138,0.747803721,0.059483003,0.127964607,0.334894112,0.878450613,0.10785623,0.4,0.442263333,0.816808185,0.018181818,0.352,0.038961039,0.625,0.2,0.164705882
9.9,0.024112292,0.064812461,0.804098926,0.000126064,0.12051995,0.748791583,0.059475921,0.127970289,0.334025638,0.879045402,0.108838859,0.4,0.439124982,0.787849171,0.036363636,0.354,0.038961039,0.625,0.2,0.164705882
9.85,0.024112292,0.064812461,0.802364765,0.000189095,0.120121763,0.749779445,0.059468839,0.127975971,0.333157164,0.879640191,0.109821489,0.4,0.425090554,0.685245952,0.054545455,0.356,0.038961039,0.625,0.2,0.164705882
9.8,0.024112292,0.064812461,0.800630604,0.000252127,0.119723575,0.750767307,0.059461756,0.127981653,0.33228869,0.88023498,0.110804119,0.4,0.411056127,0.582642734,0.072727273,0.358,0.038961039,0.625,0.2,0.164705882
9.75,0.024112292,0.064812461,0.798896443,0.000315159,0.119325388,0.751755169,0.059454674,0.127987335,0.331420216,0.880829769,0.112708341,0.4,0.463374679,0.573672285,0.090909091,0.36,0.038961039,0.625,0.2,0.164705882
9.7,0.024112292,0.064812461,0.797162282,0.000378191,0.1189272,0.752743031,0.059447592,0.127993017,0.330551742,0.881424558,0.113688937,0.4,0.504539354,0.613454421,0.109090909,0.362,0.038961039,0.625,0.2,0.164705882
9.65,0.024112292,0.064812461,0.795428121,0.000441223,0.118529013,0.753730894,0.05944051,0.127998699,0.329683268,0.882019347,0.114669532,0.4,0.545704029,0.653236556,0.127272727,0.364,0.038961039,0.625,0.2,0.164705882
9.6,0.024112292,0.064812461,0.79369396,0.000504255,0.118130825,0.754718756,0.059433428,0.128004381,0.328814794,0.882571651,0.114724465,0.4,0.533612581,0.71732142,0.145454545,0.366,0.038961039,0.625,0.2,0.164705882
9.55,0.024112292,0.064812461,0.791959799,0.000567286,0.117732638,0.755706618,0.059426346,0.128010064,0.327946319,0.883123955,0.114779398,0.4,0.521521134,0.781406283,0.163636364,0.368,0.038961039,0.625,0.2,0.164705882
9.5,0.024112292,0.064812461,0.790225638,0.000630318,0.11733445,0.75669448,0.059419263,0.128015746,0.327077845,0.883718745,0.112985042,0.4,0.504919807,0.852877096,0.181818182,0.37,0.038961039,0.625,0.2,0.164705882
9.45,0.024112292,0.064812461,0.788491477,0.00069335,0.116936263,0.757682342,0.059412181,0.128021428,0.326209371,0.884292291,0.115818996,0.4,0.497221271,0.865969815,0.2,0.372,0.038961039,0.625,0.2,0.164705882
9.4,0.024112292,0.064812461,0.786757316,0.000756382,0.116538075,0.758670204,0.059405099,0.12802711,0.325340897,0.884865838,0.118652949,0.4,0.489522734,0.879062534,0.218181818,0.374,0.038961039,0.625,0.2,0.164705882
9.35,0.024112292,0.064812461,0.785023155,0.000819414,0.116139888,0.759658066,0.059398017,0.128032792,0.324472423,0.885418142,0.122412565,0.4,0.488939228,0.886393635,0.236363636,0.376,0.038961039,0.625,0.2,0.164705882
9.3,0.024112292,0.064812461,0.783288994,0.000882445,0.1157417,0.760645928,0.059390935,0.128038474,0.323603949,0.886012931,0.128019435,0.4,0.491322085,0.876252504,0.254545455,0.378,0.038961039,0.625,0.2,0.164705882
9.25,0.024112292,0.064812461,0.781554833,0.000945477,0.115343513,0.761633791,0.059383853,0.128044156,0.322735475,0.88660772,0.129923657,0.4,0.49598387,0.871299133,0.272727273,0.38,0.038961039,0.625,0.2,0.164705882
9.2,0.024112292,0.064812461,0.779820672,0.001008509,0.114945325,0.762621653,0.059376771,0.128049839,0.321867001,0.887196577,0.140138096,0.4,0.50963204,0.891289417,0.290909091,0.382,0.038961039,0.625,0.2,0.164705882
9.15,0.024112292,0.064812461,0.778086511,0.001071541,0.114547138,0.763609515,0.059369688,0.128055521,0.320998527,0.887785433,0.150352534,0.4,0.52328021,0.911279702,0.309090909,0.384,0.038961039,0.625,0.2,0.164705882
9.1,0.024112292,0.064812461,0.77635235,0.001134573,0.11414895,0.764597377,0.059362606,0.128061203,0.320130053,0.888301253,0.150396167,0.4,0.542208894,0.933266554,0.327272727,0.386,0.038961039,0.625,0.2,0.164705882
9.05,0.024112292,0.064812461,0.774618189,0.001197605,0.113750762,0.765585239,0.059355524,0.128066885,0.319261579,0.888801854,0.1504441,0.4,0.557593572,0.925225447,0.345454545,0.388,0.038961039,0.625,0.2,0.164705882
9,0.024112292,0.064812461,0.772884028,0.001260636,0.113352575,0.766573101,0.059348442,0.128072567,0.318393105,0.889287741,0.150490934,0.4,0.572447581,0.944081519,0.363636364,0.39,0.038961039,0.625,0.164705882,0.034782609
8.95,0.024112292,0.064812461,0.771135087,0.001323668,0.113971425,0.765990076,0.05934136,0.127980051,0.317515122,0.889752539,0.148688802,0.4,0.571260583,0.933644869,0.354545455,0.3895,0.038961039,0.625,0.164705882,0.034782609
8.9,0.024112292,0.064812461,0.769386146,0.0013867,0.114590274,0.76540705,0.059334278,0.127887535,0.316637138,0.890217337,0.14688667,0.4,0.570073586,0.923208219,0.345454545,0.389,0.038961039,0.625,0.164705882,0.034782609
8.85,0.024112292,0.064812461,0.767637206,0.001449732,0.115209124,0.764824025,0.059327195,0.127795019,0.315759155,0.890662027,0.143233968,0.4,0.55883824,0.909358156,0.336363636,0.3885,0.038961039,0.625,0.164705882,0.034782609
8.8,0.024112292,0.064812461,0.765888265,0.001512764,0.115827973,0.764240999,0.059320113,0.127702503,0.314881172,0.891093977,0.141428244,0.4,0.533512056,0.871480757,0.327272727,0.388,0.038961039,0.625,0.164705882,0.034782609
8.75,0.024112292,0.064812461,0.764139324,0.001575795,0.116446823,0.763657974,0.059313031,0.127609986,0.314003189,0.891513699,0.139617778,0.4,0.512985966,0.828852021,0.318181818,0.3875,0.038961039,0.625,0.164705882,0.034782609
8.7,0.024112292,0.064812461,0.762390383,0.001638827,0.117065672,0.763074949,0.059305949,0.12751747,0.313125205,0.891916158,0.137807863,0.4,0.526547951,0.86605463,0.309090909,0.387,0.038961039,0.625,0.164705882,0.034782609
8.65,0.024112292,0.064812461,0.760641443,0.001701859,0.117684522,0.762491923,0.059298867,0.127424954,0.312247222,0.892318617,0.135997948,0.4,0.540109936,0.903257239,0.3,0.3865,0.038961039,0.625,0.164705882,0.034782609
8.6,0.024112292,0.064812461,0.758892502,0.001764891,0.118303372,0.761908898,0.059291785,0.127332438,0.311369239,0.89270495,0.137882883,0.4,0.544066577,0.889724043,0.290909091,0.386,0.038961039,0.625,0.164705882,0.034782609
8.55,0.024112292,0.064812461,0.757143561,0.001827923,0.118922221,0.761325872,0.059284703,0.127239922,0.310491256,0.893081342,0.136068115,0.4,0.542703416,0.88402876,0.281818182,0.3855,0.038961039,0.625,0.164705882,0.034782609
8.5,0.024112292,0.064812461,0.75539462,0.001890955,0.119541071,0.760742847,0.05927762,0.127147406,0.309613272,0.893448438,0.137950891,0.4,0.540166688,0.897912858,0.272727273,0.385,0.038961039,0.625,0.164705882,0.034782609
8.45,0.024112292,0.064812461,0.753645679,0.001953986,0.12015992,0.760159821,0.059270538,0.12705489,0.308735289,0.893802981,0.139832418,0.4,0.533497357,0.907264299,0.263636364,0.3845,0.038961039,0.625,0.164705882,0.034782609
8.4,0.024112292,0.064812461,0.751896739,0.002017018,0.12077877,0.759576796,0.059263456,0.126962374,0.307857306,0.894157524,0.141713945,0.4,0.526828026,0.916615739,0.254545455,0.384,0.038961039,0.625,0.164705882,0.034782609
8.35,0.024112292,0.064812461,0.750147798,0.00208005,0.12139762,0.75899377,0.059256374,0.126869858,0.306979323,0.894501002,0.143594611,0.4,0.506501295,0.907116879,0.245454545,0.3835,0.038961039,0.625,0.164705882,0.034782609
8.3,0.024112292,0.064812461,0.748398857,0.002143082,0.122016469,0.758410745,0.059249292,0.126777341,0.306101339,0.894838167,0.147326318,0.4,0.469866525,0.890376033,0.236363636,0.383,0.038961039,0.625,0.164705882,0.034782609
8.25,0.024112292,0.064812461,0.746649916,0.002206114,0.122635319,0.757827719,0.05924221,0.126684825,0.305223356,0.89516987,0.149210714,0.4,0.386480921,0.803884807,0.227272727,0.3825,0.038961039,0.625,0.164705882,0.034782609
8.2,0.024112292,0.064812461,0.744900975,0.002269145,0.123254168,0.757244694,0.059235127,0.126592309,0.304345373,0.895495197,0.150169799,0.4,0.379445056,0.800707095,0.218181818,0.382,0.038961039,0.625,0.164705882,0.034782609
8.15,0.024112292,0.064812461,0.743152035,0.002332177,0.123873018,0.756661669,0.059228045,0.126499793,0.30346739,0.895820524,0.151128884,0.4,0.37240919,0.797529383,0.209090909,0.3815,0.038961039,0.625,0.164705882,0.034782609
8.1,0.024112292,0.064812461,0.741403094,0.002395209,0.124491867,0.756078643,0.059220963,0.126407277,0.302589406,0.896141404,0.149311721,0.4,0.433512985,0.832036801,0.2,0.381,0.038961039,0.625,0.164705882,0.034782609
8.05,0.024112292,0.064812461,0.739654153,0.002458241,0.125110717,0.755495618,0.059213881,0.126314761,0.301711423,0.896460679,0.147495264,0.4,0.45774853,0.841004242,0.190909091,0.3805,0.038961039,0.625,0.164705882,0.034782609
8,0.024112292,0.064812461,0.737905212,0.002521273,0.125729567,0.754912592,0.059206799,0.126222245,0.30083344,0.896779425,0.143824232,0.4,0.467814123,0.858331412,0.181818182,0.38,0.041125541,0.645194508,0.129411765,-0.158893281
7.95,0.023662762,0.063230723,0.738018524,0.002584305,0.125097952,0.75625878,0.059199717,0.12581419,0.299941662,0.89709876,0.142005412,0.4,0.467554186,0.856119575,0.193181818,0.383,0.041125541,0.645194508,0.129411765,-0.158893281
7.9,0.023213233,0.061648985,0.738131836,0.002647336,0.124466337,0.757604967,0.059192635,0.125406136,0.299049883,0.897419843,0.140183434,0.4,0.464586618,0.838542424,0.204545455,0.386,0.041125541,0.645194508,0.129411765,-0.158893281
7.85,0.022763704,0.060067247,0.738245147,0.002710368,0.123834723,0.758951154,0.059185552,0.124998081,0.298158105,0.897748468,0.138364428,0.4,0.464876343,0.825527152,0.215909091,0.389,0.041125541,0.645194508,0.129411765,-0.158893281
7.8,0.022314175,0.058485509,0.738358459,0.0027734,0.123203108,0.760297342,0.05917847,0.124590026,0.297266327,0.898077093,0.136545423,0.4,0.465166068,0.812511879,0.227272727,0.392,0.032467532,0.61826087,0.129411765,-0.158893281
7.75,0.021864645,0.056903771,0.738471771,0.002836432,0.122571493,0.761643529,0.059171388,0.124181972,0.296374548,0.898405719,0.134726417,0.4,0.465455792,0.799496607,0.238636364,0.395,0.032467532,0.61826087,0.129411765,-0.158893281
7.7,0.021415116,0.055322033,0.738585082,0.002899464,0.121939879,0.762989716,0.059164306,0.123773917,0.29548277,0.898746104,0.134758497,0.4,0.482556885,0.804820334,0.25,0.398,0.023809524,0.611857708,0.129411765,-0.158893281
7.65,0.020965587,0.053740295,0.738698394,0.002962495,0.121308264,0.764335904,0.059157224,0.123365863,0.294590992,0.89909455,0.132943477,0.4,0.504894062,0.827083015,0.261363636,0.401,0.023809524,0.611857708,0.129411765,-0.158893281
7.6,0.020516058,0.052158557,0.738811706,0.003025527,0.120676649,0.765682091,0.059150142,0.122957808,0.293699213,0.899463622,0.134213074,0.4,0.50966029,0.839397319,0.272727273,0.404,0.023809524,0.611857708,0.129411765,-0.158893281
7.55,0.020066528,0.050576819,0.738925017,0.003088559,0.120045035,0.767028278,0.059143059,0.122549753,0.292807435,0.899832693,0.135482671,0.4,0.514426517,0.851711623,0.284090909,0.407,0.023809524,0.611857708,0.129411765,-0.158893281
7.5,0.019616999,0.048995081,0.739038329,0.003151591,0.11941342,0.768374466,0.059135977,0.122141699,0.291915657,0.900201764,0.136752268,0.4,0.519192745,0.864025926,0.295454545,0.41,0.023809524,0.611857708,0.129411765,-0.158893281
7.45,0.01916747,0.047413343,0.739151641,0.003214623,0.118781805,0.769720653,0.059128895,0.121733644,0.291023878,0.90059603,0.138640577,0.4,0.479477108,0.847124071,0.306818182,0.413,0.023809524,0.611857708,0.129411765,-0.158893281
7.4,0.018717941,0.045831605,0.739264952,0.003277655,0.118150191,0.77106684,0.059121813,0.12132559,0.2901321,0.901005191,0.138679479,0.4,0.428058568,0.795485869,0.318181818,0.416,0.023809524,0.611857708,0.129411765,-0.158893281
7.35,0.018268411,0.044249867,0.739378264,0.003340686,0.117518576,0.772413028,0.059114731,0.120917535,0.289240322,0.901448701,0.137484443,0.4,0.40502113,0.765154097,0.329545455,0.419,0.023809524,0.611857708,0.129411765,-0.158893281
7.3,0.017818882,0.042668129,0.739491576,0.003403718,0.116886961,0.773759215,0.059107649,0.120509481,0.288348543,0.901892212,0.136289407,0.4,0.381983693,0.734822326,0.340909091,0.422,0.025974026,0.622101449,0.129411765,-0.158893281
7.25,0.017369353,0.041086391,0.739604887,0.00346675,0.116255347,0.775105403,0.059100567,0.120101426,0.287456765,0.902335722,0.135094371,0.4,0.358946255,0.704490555,0.352272727,0.425,0.025974026,0.622101449,0.129411765,-0.158893281
7.2,0.016919823,0.039504653,0.739718199,0.003529782,0.115623732,0.77645159,0.059093484,0.119693371,0.286564987,0.902818049,0.126578661,0.4,0.364954187,0.684935118,0.363636364,0.428,0.032467532,0.711956522,0.129411765,-0.158893281
7.15,0.016470294,0.037922915,0.73983151,0.003592814,0.114992117,0.777797777,0.059086402,0.119285317,0.285673208,0.903321948,0.124499649,0.4,0.374628287,0.676886949,0.375,0.431,0.032467532,0.711956522,0.129411765,-0.158893281
7.1,0.016020765,0.036341177,0.739944822,0.003655845,0.114360503,0.779143965,0.05907932,0.118877262,0.28478143,0.903873028,0.123532261,0.4,0.363487838,0.661155773,0.386363636,0.434,0.032467532,0.711956522,0.129411765,-0.158893281
7.05,0.015571236,0.034759439,0.740058134,0.003718877,0.113728888,0.780490152,0.059072238,0.118469208,0.283889652,0.904424109,0.122564873,0.4,0.352347388,0.645424598,0.397727273,0.437,0.032467532,0.711956522,0.129411765,-0.158893281
7,0.015121706,0.033177701,0.740171445,0.003781909,0.113097273,0.781836339,0.059065156,0.118061153,0.282997873,0.904975189,0.121597485,0.4,0.341206938,0.629693422,0.409090909,0.44,0.028138528,0.747909699,0.282352941,-0.282971014
6.95,0.015121706,0.033177701,0.738397872,0.003844941,0.109799222,0.78758447,0.059058074,0.11743,0.282089188,0.905577193,0.118699535,0.4,0.360629357,0.679680377,0.397727273,0.4395,0.028138528,0.747909699,0.282352941,-0.282971014
6.9,0.015121706,0.033177701,0.736624298,0.003907973,0.10650117,0.7933326,0.059050992,0.116798848,0.281180503,0.906206348,0.119670036,0.4,0.353409426,0.672519628,0.386363636,0.439,0.028138528,0.747909699,0.282352941,-0.282971014
6.85,0.015121706,0.033177701,0.734850724,0.003971005,0.103203118,0.79908073,0.059043909,0.116167695,0.280271818,0.906892577,0.117431379,0.4,0.323482347,0.662980896,0.375,0.4385,0.028138528,0.747909699,0.282352941,-0.282971014
6.8,0.015121706,0.033177701,0.73307715,0.004034036,0.099905067,0.804828861,0.059036827,0.115536542,0.279363133,0.907578806,0.115192721,0.4,0.293555267,0.653442164,0.363636364,0.438,0.028138528,0.747909699,0.282352941,-0.282971014
6.75,0.015121706,0.033177701,0.731303577,0.004097068,0.096607015,0.810576991,0.059029745,0.114905389,0.278454448,0.908265035,0.112954063,0.4,0.263628188,0.643903432,0.352272727,0.4375,0.028138528,0.747909699,0.282352941,-0.282971014
6.7,0.015121706,0.033177701,0.729530003,0.0041601,0.093308963,0.816325121,0.059022663,0.114274237,0.277545762,0.909010556,0.114942471,0.4,0.279894283,0.660886724,0.340909091,0.437,0.028138528,0.747909699,0.282352941,-0.282971014
6.65,0.015121706,0.033177701,0.727756429,0.004223132,0.090010912,0.822073252,0.059015581,0.113643084,0.276637077,0.909786513,0.115310679,0.4,0.303802055,0.67743309,0.329545455,0.4365,0.028138528,0.747909699,0.282352941,-0.282971014
6.6,0.015121706,0.033177701,0.725982855,0.004286164,0.08671286,0.827821382,0.059008499,0.113011931,0.275728392,0.910623931,0.116010212,0.4,0.320124554,0.67452208,0.318181818,0.436,0.03030303,0.731055901,0.282352941,-0.282971014
6.55,0.015121706,0.033177701,0.724209282,0.004349195,0.083414808,0.833569513,0.059001416,0.112380778,0.274819707,0.911461349,0.116709746,0.4,0.336447053,0.67161107,0.306818182,0.4355,0.03030303,0.731055901,0.282352941,-0.282971014
6.5,0.015121706,0.033177701,0.722435708,0.004412227,0.080116757,0.839317643,0.058994334,0.111749626,0.273911022,0.912298767,0.117409279,0.4,0.352769552,0.66870006,0.295454545,0.435,0.023809524,0.786166008,0.282352941,-0.282971014
6.45,0.015121706,0.033177701,0.720662134,0.004475259,0.076818705,0.845065773,0.058987252,0.111118473,0.273002337,0.913197368,0.118292082,0.4,0.339375794,0.665244495,0.284090909,0.4345,0.023809524,0.786166008,0.282352941,-0.282971014
6.4,0.015121706,0.033177701,0.71888856,0.004538291,0.073520653,0.850813904,0.05898017,0.11048732,0.272093652,0.914125943,0.12104587,0.4,0.313299198,0.652106126,0.272727273,0.434,0.03030303,0.728804348,0.282352941,-0.282971014
6.35,0.015121706,0.033177701,0.717114987,0.004601323,0.070222602,0.856562034,0.058973088,0.109856167,0.271184967,0.915111777,0.123727434,0.4,0.292796783,0.631668599,0.261363636,0.4335,0.03030303,0.728804348,0.282352941,-0.282971014
6.3,0.015121706,0.033177701,0.715341413,0.004664355,0.06692455,0.862310164,0.058966006,0.109225015,0.270276282,0.91609761,0.126408997,0.4,0.272294368,0.611231072,0.25,0.433,0.021645022,0.828586957,0.282352941,-0.282971014
6.25,0.015121706,0.033177701,0.713567839,0.004727386,0.063626498,0.868058295,0.058958924,0.108593862,0.269367596,0.917083444,0.129090561,0.4,0.251791953,0.590793545,0.238636364,0.4325,0.021645022,0.828586957,0.282352941,-0.282971014
6.2,0.015121706,0.033177701,0.711794265,0.004790418,0.060328447,0.873806425,0.058951841,0.107962709,0.268458911,0.918122622,0.127923087,0.4,0.240317704,0.559486185,0.227272727,0.432,0.021645022,0.828586957,0.282352941,-0.282971014
6.15,0.015121706,0.033177701,0.710020692,0.00485345,0.057030395,0.879554555,0.058944759,0.107331557,0.267550226,0.919185848,0.126666343,0.4,0.231574882,0.533254417,0.215909091,0.4315,0.021645022,0.828586957,0.282352941,-0.282971014
6.1,0.015121706,0.033177701,0.708247118,0.004916482,0.053732343,0.885302686,0.058937677,0.106700404,0.266641541,0.920289942,0.128338933,0.4,0.235380974,0.526153139,0.204545455,0.431,0.021645022,0.828586957,0.282352941,-0.282971014
6.05,0.015121706,0.033177701,0.706473544,0.004979514,0.050434292,0.891050816,0.058930595,0.106069251,0.265732856,0.921394036,0.130011523,0.4,0.239187065,0.519051861,0.193181818,0.4305,0.021645022,0.828586957,0.282352941,-0.282971014
6,0.015121706,0.033177701,0.70469997,0.005042545,0.04713624,0.896798947,0.058923513,0.105438098,0.264824171,0.92249813,0.131684113,0.4,0.242993156,0.511950583,0.181818182,0.43,0.021645022,0.828586957,0.294117647,-0.339130435
5.95,0.016301235,0.041085945,0.712789437,0.005105577,0.047013672,0.897379712,0.058916431,0.104713439,0.263896471,0.923634227,0.133872533,0.4,0.258388726,0.519864553,0.175,0.428,0.021645022,0.828586957,0.294117647,-0.339130435
5.9,0.017480764,0.048994189,0.720878904,0.005168609,0.046891105,0.897960477,0.058909348,0.103988779,0.262968771,0.924781011,0.13604809,0.4,0.278523289,0.546676629,0.168181818,0.426,0.021645022,0.828586957,0.294117647,-0.339130435
5.85,0.018660293,0.056902433,0.728968371,0.005231641,0.046768537,0.898541243,0.058902266,0.103264119,0.26204107,0.925935969,0.135185433,0.4,0.300755064,0.586568498,0.161363636,0.424,0.021645022,0.828586957,0.294117647,-0.339130435
5.8,0.019839822,0.064810678,0.737057838,0.005294673,0.046645969,0.899122008,0.058895184,0.102539459,0.26111337,0.927090927,0.134322776,0.4,0.322986839,0.626460366,0.154545455,0.422,0.021645022,0.828586957,0.294117647,-0.339130435
5.75,0.021019351,0.072718922,0.745147305,0.005357705,0.046523401,0.899702774,0.058888102,0.101814799,0.26018567,0.928245884,0.133460119,0.4,0.345218614,0.666352234,0.147727273,0.42,0.021645022,0.828586957,0.294117647,-0.339130435
